sensor_id,09/01/2013,09/02/2013,09/03/2013,09/04/2013,09/05/2013,09/06/2013,09/07/2013,09/08/2013,09/09/2013,09/10/2013,09/11/2013,09/12/2013,09/13/2013,09/14/2013,09/15/2013,09/16/2013,09/17/2013,09/18/2013,09/19/2013,09/20/2013,09/21/2013,09/22/2013,09/23/2013,09/24/2013,09/25/2013,09/26/2013,09/27/2013,09/28/2013,09/29/2013,09/30/2013,
293,110.666667,64.000000,136.333333,136.666667,137.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
294,3301.666667,2786.666667,5120.333333,5167.000000,5259.666667,3946.333333,3290.666667,2500.666667,3779.666667,5341.000000,7367.666667,4084.333333,3964.000000,2959.000000,2169.000000,3825.333333,3859.000000,3894.333333,4008.000000,4001.333333,3343.000000,2616.333333,3895.333333,3978.666667,4075.666667,4258.666667,4828.000000,4386.333333,2281.666667,4106.333333,
295,328.333333,179.666667,600.333333,605.666667,632.666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
296,3031.666667,2522.000000,4490.000000,4340.333333,5286.666667,4881.666667,4294.333333,3048.666667,4943.333333,5234.666667,4778.333333,4773.000000,5059.666667,4316.666667,3029.000000,4690.333333,4711.666667,4749.333333,4880.333333,5207.666667,4651.000000,3041.333333,4611.666667,4548.333333,4530.666667,5039.000000,5176.000000,4546.000000,3135.000000,4458.333333,
297,78.000000,81.333333,124.000000,134.666667,145.666667,139.666667,129.666667,85.333333,131.000000,127.666667,127.333333,131.000000,144.666667,110.000000,71.666667,139.333333,132.333333,117.666667,136.666667,134.666667,139.666667,68.333333,128.000000,130.000000,127.666667,147.000000,142.666667,115.333333,68.333333,124.666667,
298,3340.666667,2831.000000,5349.000000,5459.000000,5527.333333,5489.000000,4392.000000,3123.666667,5226.333333,5357.666667,5398.666667,5540.333333,5424.333333,3843.666667,2710.000000,5313.333333,5406.000000,5407.666667,5514.333333,5462.333333,4370.666667,3286.000000,5362.333333,5506.333333,5535.333333,5840.000000,5692.000000,4039.333333,2767.333333,5611.000000,
299,2728.333333,2381.333333,4379.333333,4422.333333,5525.333333,4880.333333,4201.000000,2851.333333,4970.666667,4631.333333,4687.000000,4570.666667,5153.666667,4175.000000,2878.666667,4709.000000,4607.000000,4938.666667,4900.333333,5272.000000,4524.333333,2908.666667,4747.000000,4555.666667,4548.666667,5276.666667,5275.666667,4286.333333,2899.333333,4539.000000,
300,3813.000000,3241.666667,6242.000000,6357.333333,6464.666667,6324.666667,4969.666667,3446.000000,6032.000000,6221.000000,6279.666667,6397.000000,6323.666667,4412.333333,2977.666667,6123.333333,6255.000000,6232.666667,6373.333333,6334.000000,5015.666667,3740.000000,6246.333333,6352.666667,6416.666667,6928.000000,6599.000000,4603.333333,3108.666667,6570.666667,
301,411.000000,330.333333,914.666667,924.333333,848.666667,974.666667,618.333333,432.000000,831.333333,888.666667,911.666667,882.666667,821.000000,612.000000,467.666667,955.000000,928.000000,880.000000,935.666667,801.666667,660.333333,443.666667,923.666667,916.666667,929.000000,949.666667,862.333333,617.666667,410.666667,928.666667,
302,2897.666667,2557.333333,5090.333333,5181.333333,5917.666667,5540.666667,4567.666667,3050.666667,5555.000000,5362.333333,5341.000000,5280.666667,5636.666667,4561.000000,3122.666667,5359.666667,5352.333333,5423.666667,5499.000000,5678.333333,5138.333333,3074.000000,5269.000000,5148.666667,5234.333333,5705.666667,5606.666667,4625.000000,3061.666667,5199.333333,
303,2969.000000,2550.666667,5012.000000,5242.666667,6062.666667,5573.333333,4671.000000,3141.666667,5576.666667,5305.000000,5349.666667,5199.333333,5729.333333,4681.333333,3223.666667,5400.000000,5314.666667,5403.000000,5690.000000,5754.333333,5293.666667,3129.666667,5313.000000,5066.666667,5162.666667,5814.666667,5785.000000,4758.333333,3116.333333,5288.333333,
304,45.333333,45.333333,88.666667,95.666667,97.666667,97.000000,106.333333,58.666667,107.333333,90.333333,107.333333,100.333333,98.333333,83.666667,52.666667,97.000000,93.333333,89.000000,95.000000,92.000000,120.333333,78.333333,100.000000,107.333333,95.333333,93.666667,95.333333,72.333333,49.666667,92.333333,
305,3459.333333,2903.666667,5783.000000,5844.666667,6036.666667,5828.000000,4467.666667,3125.000000,5613.666667,5783.000000,5793.333333,5926.333333,5779.666667,3991.333333,2735.000000,5676.000000,5745.000000,5741.000000,5905.000000,5863.666667,4505.666667,3340.333333,5768.333333,5845.333333,5987.666667,6350.000000,6191.000000,4226.666667,2844.666667,6129.000000,
306,200.666667,162.333333,427.000000,457.000000,422.000000,465.333333,350.666667,245.000000,404.666667,461.666667,438.666667,431.333333,462.000000,397.000000,216.666667,436.333333,459.333333,517.000000,473.333333,492.666667,368.000000,225.333333,481.000000,460.333333,486.333333,505.666667,497.666667,339.666667,226.666667,480.333333,
307,2992.000000,2581.666667,5281.333333,5463.333333,6142.666667,5755.666667,4690.333333,3168.000000,5726.333333,5552.333333,5520.666667,5455.000000,5800.000000,4727.666667,3234.333333,5595.333333,5568.000000,5622.333333,5807.000000,5809.333333,5309.000000,3139.666667,5520.333333,5361.333333,5443.333333,5915.333333,5908.666667,4766.000000,3103.333333,5471.000000,
308,3050.000000,2608.333333,5385.000000,5528.000000,6218.333333,5866.333333,4809.333333,3270.666667,5810.666667,5615.333333,5596.000000,5517.000000,5941.333333,4890.666667,3307.333333,5783.000000,5616.666667,5813.333333,5971.666667,6056.333333,5433.666667,3239.666667,5641.333333,5431.333333,5564.666667,6165.333333,6065.666667,4885.666667,3230.666667,5566.333333,
309,3072.000000,2672.666667,5297.000000,5419.666667,6051.666667,5761.333333,4774.666667,3279.333333,5654.666667,5542.333333,5547.333333,5472.000000,5809.000000,4818.000000,3342.666667,5648.333333,5569.333333,5710.666667,5875.000000,5916.666667,5363.666667,3237.000000,5526.333333,5365.000000,5451.000000,6069.333333,5949.666667,4831.333333,3233.333333,5459.333333,
310,159.666667,148.000000,391.000000,407.333333,409.333333,373.000000,236.333333,163.666667,371.666667,387.000000,392.000000,377.666667,354.666667,224.000000,144.666667,365.666667,261.500000,nan,379.666667,367.333333,226.666667,150.333333,384.333333,360.000000,400.333333,378.000000,370.333333,218.000000,152.666667,385.000000,
311,281.333333,217.666667,856.000000,875.666667,901.333333,783.000000,477.333333,314.333333,843.000000,881.333333,874.000000,829.666667,751.666667,412.000000,261.666667,845.666667,888.333333,824.333333,884.000000,765.666667,476.666667,323.666667,855.333333,855.000000,864.666667,870.333333,768.666667,486.000000,273.333333,868.666667,
312,3310.666667,2773.000000,5061.000000,5114.666667,5315.666667,5295.333333,4181.000000,2939.333333,4911.000000,5069.333333,5105.666667,5189.333333,5281.000000,3756.000000,2597.000000,4966.666667,5031.000000,5080.333333,5174.333333,5350.666667,4240.333333,2995.333333,5080.000000,5174.000000,5289.333333,5739.666667,5704.000000,3953.000000,2660.333333,5489.333333,
313,64.333333,78.000000,457.666667,128.000000,nan,nan,nan,nan,nan,395.333333,344.666667,422.333333,nan,nan,90.000000,nan,nan,262.666667,269.000000,248.000000,191.000000,97.333333,333.333333,nan,315.333333,nan,273.000000,nan,nan,nan,
314,3104.000000,2693.333333,5465.333333,5057.333333,5511.333333,5220.000000,4428.333333,3170.333333,5011.333333,5278.000000,5635.333333,5569.666667,5348.000000,4564.666667,3375.666667,5112.000000,4971.000000,5774.000000,5890.666667,5907.333333,5434.666667,3248.666667,5600.000000,4849.000000,5473.000000,5514.000000,5971.000000,4529.666667,3204.666667,5145.333333,
315,55.000000,39.000000,179.000000,172.000000,172.333333,167.333333,84.333333,55.000000,173.666667,166.333333,173.666667,170.666667,158.666667,89.000000,60.000000,173.333333,165.333333,173.666667,172.000000,157.666667,81.000000,56.000000,175.333333,180.000000,180.666667,159.666667,157.333333,73.666667,52.333333,164.000000,
316,3547.333333,2970.333333,5349.666667,5417.000000,5608.666667,5627.333333,4457.666667,3157.333333,5226.000000,5350.000000,5408.000000,5532.333333,5603.333333,4044.000000,2824.000000,5266.333333,5314.666667,5358.333333,5507.000000,5641.666667,4495.666667,3385.666667,5408.333333,5489.666667,5579.333333,6131.000000,6104.333333,4235.333333,2897.666667,5804.000000,
317,3075.000000,2695.333333,5475.333333,5693.333333,6333.000000,5982.000000,4844.000000,3272.666667,5700.333333,5726.000000,5721.333333,5651.666667,6077.000000,4983.666667,3340.000000,5777.333333,5679.666667,6054.666667,6214.000000,6151.666667,5529.333333,3217.000000,5764.333333,5552.666667,5710.000000,6309.666667,6257.666667,4938.333333,3294.666667,5889.000000,
318,136.333333,53.000000,384.000000,326.333333,283.000000,303.000000,159.333333,79.666667,260.333333,296.666667,263.000000,294.666667,249.666667,173.333333,120.333333,313.000000,290.666667,224.000000,189.333333,177.333333,98.000000,68.000000,283.666667,339.666667,286.000000,222.666667,186.333333,106.333333,98.333333,232.333333,
319,3142.000000,2773.666667,5289.666667,5461.666667,6042.666667,5721.666667,4776.666667,3309.666667,5449.666667,5499.333333,5482.000000,5484.333333,5876.000000,4907.333333,3393.333333,5568.000000,5511.000000,5855.333333,6000.666667,5961.333333,5467.333333,3277.666667,5519.333333,5347.666667,5470.666667,6054.666667,5942.333333,4884.000000,3294.666667,5603.333333,
320,6.000000,7.333333,38.666667,39.333333,36.333333,23.333333,13.333333,7.000000,33.333333,38.000000,23.000000,38.000000,nan,nan,nan,nan,nan,nan,14.666667,17.333333,10.000000,6.666667,23.000000,11.666667,23.666667,15.333333,16.000000,10.000000,7.333333,18.666667,
321,2817.000000,2499.333333,5175.333333,5057.666667,5121.000000,4912.000000,3918.333333,2994.666667,5136.333333,5136.000000,4797.666667,4970.000000,4938.000000,3462.666667,2340.666667,4709.333333,4879.000000,5038.000000,4683.333333,4690.000000,4256.333333,2904.000000,4781.000000,5003.333333,4834.666667,4918.333333,4851.333333,3973.333333,2961.333333,4801.333333,
322,3601.333333,3118.666667,5377.666667,5451.333333,5660.666667,5656.000000,4490.000000,3248.333333,5252.666667,5415.000000,5428.000000,5581.666667,6101.666667,4613.333333,3074.333333,5660.666667,5755.666667,6008.333333,5521.666667,5623.000000,4529.666667,3456.666667,5366.000000,5434.666667,5547.666667,5850.333333,5843.333333,4206.000000,3008.333333,5540.333333,
323,3478.666667,2973.666667,5378.666667,5438.666667,5677.666667,5653.666667,4442.666667,3142.000000,5222.000000,5419.000000,5440.666667,5549.000000,5589.666667,4476.666667,3070.666667,5125.333333,5309.666667,5443.333333,5522.666667,5548.666667,4460.666667,3360.333333,5368.000000,5467.333333,5544.666667,5923.000000,5879.000000,4175.000000,2926.000000,5599.666667,
324,3386.333333,2903.666667,5114.000000,5215.333333,5382.333333,5427.666667,4316.000000,3045.333333,5024.333333,5180.666667,5179.666667,5309.000000,5394.666667,4395.333333,3018.333333,4951.666667,5112.666667,5228.333333,5274.000000,5404.333333,4393.333333,3279.333333,5112.000000,5197.000000,5298.333333,5775.333333,6472.333333,4340.000000,2953.333333,6202.666667,
325,22.000000,29.333333,646.666667,592.000000,621.000000,368.333333,86.000000,44.333333,499.000000,582.000000,497.333333,728.666667,nan,nan,nan,nan,nan,nan,480.000000,338.333333,88.333333,55.666667,502.000000,632.666667,546.333333,949.000000,679.000000,108.333333,36.000000,841.666667,
326,2550.000000,2284.333333,4155.000000,4250.333333,4283.666667,4133.666667,3567.666667,2596.333333,4166.666667,4132.666667,4222.000000,4132.333333,4783.666667,3469.333333,2293.000000,4561.000000,4600.666667,4699.000000,4306.666667,4285.333333,3809.000000,2534.000000,4279.000000,4016.000000,4217.000000,4551.333333,4307.666667,3636.000000,2561.333333,4212.333333,
327,2735.666667,2287.666667,4297.000000,4265.333333,4435.666667,4482.666667,3487.666667,2421.666667,4201.333333,4308.666667,4328.666667,4414.000000,4475.000000,3646.000000,2519.333333,4113.333333,4267.333333,4797.000000,4379.666667,4461.000000,3611.666667,2591.666667,4240.666667,4293.666667,4394.666667,4421.000000,4527.333333,3260.333333,2261.666667,4247.333333,
328,3095.000000,2890.333333,5500.666667,5401.666667,5333.666667,5158.333333,4167.333333,3117.000000,5096.000000,5247.333333,5203.666667,5118.000000,5161.333333,3527.000000,2320.000000,4868.666667,4883.000000,5442.000000,5204.333333,5045.000000,4245.666667,3138.666667,5229.000000,5251.000000,5265.333333,5622.000000,4647.333333,3657.000000,2659.000000,4360.333333,
329,269.333333,251.333333,613.666667,639.000000,637.000000,590.666667,345.333333,206.333333,574.000000,628.666667,632.000000,677.666667,nan,nan,nan,nan,nan,637.666667,667.333333,576.333333,337.333333,198.666667,634.666667,635.000000,649.666667,711.000000,600.666667,320.000000,201.333333,nan,
330,3164.333333,2871.000000,6845.666667,6731.000000,6517.333333,6338.333333,4819.000000,3230.666667,6148.000000,6505.333333,6448.333333,6290.000000,6316.666667,4775.666667,3254.333333,6172.333333,6656.666667,6562.666667,6405.666667,6244.000000,4927.333333,3285.000000,6480.000000,6528.000000,6472.666667,7013.666667,6555.333333,4854.666667,3167.000000,5887.666667,
331,2928.000000,2652.000000,5819.333333,5920.333333,6022.666667,6018.000000,4338.333333,2808.000000,5756.000000,5857.666667,6011.333333,5953.666667,6064.666667,4388.666667,2874.666667,5384.666667,5821.000000,6052.666667,5980.333333,6058.666667,4395.666667,2998.333333,5876.666667,5992.666667,5904.666667,6046.000000,6019.000000,4310.333333,2890.000000,5791.000000,
332,80.000000,62.000000,105.666667,108.333333,121.333333,108.000000,79.333333,61.666667,109.666667,126.666667,117.333333,102.333333,nan,nan,nan,nan,nan,108.333333,122.000000,117.666667,79.333333,72.666667,115.666667,111.666667,112.333333,119.333333,115.666667,83.666667,69.666667,nan,
333,3031.000000,2731.666667,6140.666667,6219.666667,6346.666667,5666.000000,4352.000000,3066.666667,6061.000000,5631.333333,5752.666667,5701.333333,6395.666667,4591.000000,3008.000000,5591.333333,6156.666667,6404.666667,6343.666667,6439.333333,4632.333333,3159.333333,6184.666667,5688.666667,5689.000000,6441.666667,6428.333333,4526.000000,3060.333333,4712.666667,
334,3218.666667,2946.000000,6005.000000,5895.000000,5752.666667,5602.666667,4581.000000,3289.333333,5317.333333,5743.333333,5651.333333,5650.333333,6641.000000,4987.666667,3420.000000,6292.333333,5528.000000,5769.000000,5655.333333,5497.000000,4617.000000,3308.000000,5754.333333,5926.666667,5644.666667,6035.000000,5700.333333,4556.333333,3200.333333,6292.333333,
335,3276.666667,2945.666667,6810.666667,6766.333333,6560.000000,6298.333333,4820.000000,3305.000000,5991.333333,6536.000000,6450.000000,6405.666667,6320.666667,4765.666667,3299.666667,6091.000000,6539.666667,6564.000000,6457.666667,6244.666667,4922.333333,3313.666667,6452.666667,6560.000000,6477.333333,6982.333333,6555.000000,4848.666667,3184.333333,4690.000000,
336,2896.000000,2672.000000,5777.333333,5746.666667,5003.333333,5928.333333,4331.000000,2773.666667,5701.333333,5944.666667,5143.666667,6027.000000,6100.666667,4365.666667,2820.666667,5401.333333,6031.000000,6088.666667,6766.666667,6463.333333,4390.666667,3214.000000,5946.333333,6100.333333,6379.666667,6169.000000,6142.666667,4285.000000,2818.666667,5533.000000,
337,3044.000000,2746.000000,6307.000000,6253.000000,6041.000000,5817.000000,4140.000000,2928.000000,4982.666667,5486.666667,5462.000000,5496.666667,5830.666667,4463.333333,3077.333333,5732.000000,4294.000000,6108.666667,5210.666667,5935.000000,4646.666667,3159.666667,6116.666667,6218.000000,6134.000000,6551.666667,6205.666667,4596.000000,3037.666667,5835.000000,
338,1821.000000,1567.333333,3035.666667,3434.333333,3718.000000,3533.333333,2872.000000,1925.333333,3798.000000,3624.000000,3737.333333,3729.000000,3681.666667,3103.333333,1970.666667,3645.333333,3250.000000,3846.000000,3805.333333,3889.333333,2706.000000,1954.666667,3913.000000,3453.333333,3825.333333,3828.333333,3573.666667,2956.666667,1917.000000,3146.333333,
339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
340,2948.000000,2327.000000,4640.000000,4707.333333,5014.333333,4962.666667,4382.000000,3028.333333,4673.666667,4736.000000,4841.666667,4855.000000,5003.666667,4487.000000,2749.666667,4631.000000,4584.333333,4830.333333,4859.333333,4898.000000,4077.666667,2886.000000,4687.000000,4751.333333,4695.000000,4851.666667,4943.666667,4553.000000,2924.666667,4723.666667,
341,3309.333333,2843.000000,7463.333333,7364.333333,8090.333333,8413.000000,5584.000000,3510.000000,8301.000000,8084.333333,8348.000000,8081.000000,8397.666667,5826.666667,3427.000000,8188.000000,7336.666667,8057.000000,8507.000000,8288.666667,5359.000000,3496.333333,8472.666667,7884.000000,8379.000000,8627.000000,8036.000000,5638.333333,3515.000000,8299.333333,
342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
343,3407.666667,3121.000000,6193.000000,6105.666667,6941.666667,6965.000000,5019.333333,3592.333333,6933.000000,6704.333333,6857.000000,6774.000000,6988.333333,5132.666667,3499.666667,6796.666667,6103.666667,6503.000000,7094.333333,6949.666667,4821.000000,3493.333333,7166.333333,6490.000000,6910.333333,7200.666667,6719.333333,5016.333333,3525.333333,6929.666667,
344,3529.666667,2821.333333,5477.666667,5540.333333,5883.666667,5815.000000,5107.666667,3590.000000,5527.666667,5589.666667,5692.666667,5657.333333,5853.666667,5245.333333,3317.000000,5462.000000,5450.666667,5750.333333,5709.666667,5786.333333,4591.000000,3462.000000,5493.000000,5574.333333,5566.000000,5710.666667,5767.000000,5329.000000,3497.000000,5575.666667,
345,3065.000000,2692.000000,6754.000000,6562.666667,7325.333333,7638.666667,5303.333333,3317.333333,7595.000000,7245.333333,7604.333333,7244.000000,7662.000000,5574.333333,3193.000000,7445.666667,6635.333333,7477.333333,7831.333333,7692.000000,4989.333333,3432.666667,7647.333333,7087.333333,7639.666667,7963.000000,7381.000000,5274.666667,3284.666667,7564.000000,
346,296.333333,249.333333,455.000000,448.333333,460.000000,495.666667,423.666667,313.333333,439.000000,434.333333,430.000000,385.000000,477.666667,393.000000,303.000000,448.666667,423.000000,427.333333,440.666667,450.333333,355.333333,624.000000,447.333333,417.666667,443.000000,437.666667,465.333333,418.666667,321.666667,432.333333,
347,2891.000000,2281.666667,4563.666667,4651.333333,5005.000000,4808.333333,4249.000000,2838.333333,4639.000000,4687.333333,4832.000000,4795.666667,4877.333333,4414.000000,2616.333333,4560.000000,4579.666667,4832.333333,4858.000000,4892.000000,3971.666667,2832.333333,4621.000000,4728.000000,4755.000000,4859.666667,4819.666667,4481.000000,2718.666667,4637.000000,
348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
349,3117.333333,2907.000000,5989.333333,5722.666667,6218.666667,6579.666667,4663.666667,3322.000000,6539.666667,6372.333333,6505.000000,6279.666667,6454.666667,4771.333333,3209.000000,6473.333333,5904.333333,6437.000000,6562.000000,6279.333333,4425.000000,3388.666667,6493.666667,6273.000000,6604.666667,6686.000000,6320.666667,4645.333333,3288.666667,6590.000000,
350,3036.000000,2414.666667,4870.333333,4878.333333,5373.000000,5109.000000,4311.333333,3049.333333,4833.333333,5002.333333,5060.666667,4960.666667,5094.666667,4588.333333,2746.666667,4903.000000,4872.333333,5144.000000,5164.000000,5190.333333,4207.000000,2945.333333,4957.666667,5048.333333,5082.333333,5202.333333,5213.333333,4555.333333,2927.000000,4936.666667,
